cohort,rel_time,att,se,ci_low,ci_high
2019-01-01,54,72.63208197452542,19.24157610141306,34.91859281575582,110.34557113329501
2019-01-01,55,72.16566470913597,18.319159767682756,36.26011156447777,108.07121785379417
2019-01-01,56,60.68493391680619,18.07578463682556,25.25639602862809,96.11347180498429
2019-01-01,57,54.77428177000485,19.11933230875635,17.300390444842407,92.24817309516729
2019-01-01,58,48.18081790207248,21.72869022055804,5.592585069778721,90.76905073436623
2019-01-01,59,47.849182616571625,20.794026885443103,7.0928899211031435,88.60547531204011
2019-01-01,60,49.70538892318939,17.54905155742317,15.309247870639979,84.1015299757388
2019-01-01,61,54.95076650492098,16.441832711938517,22.724774389521485,87.17675862032047
2019-01-01,62,58.954006525709474,17.23531790730274,25.172783427396105,92.73522962402285
2019-01-01,63,62.17588157967441,18.206728608462054,26.490693507088785,97.86106965226003
2019-01-01,64,67.70711081244531,19.94597688173196,28.61299612425067,106.80122550063994
2019-01-01,65,73.40124605881078,21.103940187369194,32.03752329156717,114.7649688260544
2019-01-01,66,76.00966966921135,21.85554840323277,33.17279479887512,118.84654453954758
2019-01-01,67,73.32178376000081,21.11582477149248,31.934767207875552,114.70880031212607
2019-01-01,68,68.31058989304847,18.77927662840834,31.503207701368126,105.11797208472882
2019-01-01,69,56.47224924389673,17.406234418044736,22.356029784529042,90.58846870326441
2019-01-01,70,41.43271272092068,17.9194539675414,6.310582944539533,76.55484249730182
2019-01-01,71,43.50224542047408,21.80830497668403,0.7579676661733856,86.24652317477478
2019-01-01,72,53.32071777992559,22.840116476990968,8.55408948502329,98.08734607482788
2019-01-01,73,67.73287478195715,22.681147102544873,23.2778264609692,112.18792310294509
2019-01-01,74,65.36472619688038,22.248730684711095,21.757214054846635,108.97223833891414
2019-01-01,75,71.73074519763367,23.017004942642153,26.617415510055046,116.84407488521228
2019-01-01,76,75.48663980615578,24.91988030606644,26.64367440626556,124.329605206046
2019-01-01,77,78.57897520371768,24.880711878986112,29.812779920904894,127.34517048653046
2019-01-01,78,79.21604692133133,27.24509756732316,25.815655689377934,132.61643815328472
2019-01-01,79,82.65630443640691,27.04089647075199,29.65614735373302,135.6564615190808
2019-10-01,-57,-13.00535126253746,17.63877354384279,-47.57734740846933,21.56664488339441
2019-10-01,-56,-13.392436678289528,17.433101764014165,-47.56131613575729,20.776442779178232
2019-10-01,-55,-17.14607774479188,16.529284218883024,-49.54347481380261,15.251319324218848
2019-10-01,-54,-20.999987629326114,14.643486578870304,-49.70122132391191,7.7012460652596815
2019-10-01,-53,-23.759501173117485,14.83696729162389,-52.839957064700315,5.320954718465341
2019-10-01,-52,-22.705433517694644,13.772102576787814,-49.69875456819876,4.287887532809471
2019-10-01,-51,-23.772674190846857,13.65810505364419,-50.54256009598947,2.997211714295755
2019-10-01,-50,-23.820886791950755,13.615536088656164,-50.507337525716835,2.8655639418153243
2019-10-01,-49,-24.326231091982834,13.622759774636005,-51.0268402502694,2.3743780663037377
2019-10-01,-48,-20.154663842252205,14.914267116391564,-49.38662739037967,9.077299705875259
